type, source, target, ability, aid, hitType, amount, notes, timestamp
damage, 3, 57, Zen Sphere: Detonate, 125033, 1, 2936, ms, 1347781
removedebuff, 3, 3, Light Stagger, 124275, , , , 1347952
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1347954
damage, 3, 3, Stagger, 124255, 1, 14306, 0, 1347957
heal, 11, 3, Beacon of Light, 53652, 1, 592, , 1348006
cast, 3, 56, Blackout Kick, 100784, , , , 1348057
damage, 3, 56, Blackout Kick, 100784, 2, 24356, 0, 1348067
removebuff, 3, 3, Tiger Strikes, 120273, , , , 1348186
heal, 3, 3, Leech, 143924, 1, 4061, , 1348238
damage, 3, 56, Blackout Kick, 100784, 1, 3653, ms, 1348387
heal, 1, 3, Riptide, 61295, 1, 3212, , 1348829
applybuff, 3, 3, Power Strikes, 129914, , , , 1348863
damage, 3, 3, Stagger, 124255, 1, 14306, 0, 1348954
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 5676, , 1349007
damage, 57, 3, Aftershock, 157853, 1, 4675, 5676, 1349008
removedebuff, 57, 3, Aftershock, 157853, , , , 1349008
cast, 56, 3, Melee, 1, , , , 1349174
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 38770, , 1349174
damage, 56, 3, Melee, 1, 1, 31922, 38770, 1349175
cast, 1, 3, Chain Heal, 1064, , , , 1349225
heal, 1, 3, Chain Heal, 1064, 1, 28875, , 1349225
applybuff, 12, 3, Prayer of Mending, 41635, , , , 1349391
heal, 3, 3, Leech, 143924, 1, 62, , 1349449
heal, 11, 3, Beacon of Light, 53652, 1, 592, , 1349565
removebuff, 12, 3, Pain Suppression, 33206, , , , 1349776
heal, 11, 3, Beacon of Light, 53652, 1, 14786, , 1349819
removebuff, 12, 3, Prayer of Mending, 41635, , , , 1349973
damage, 3, 3, Stagger, 124255, 1, 15890, 0, 1349974
heal, 12, 3, Prayer of Mending, 33110, 1, 13331, , 1349974
damage, 3, 3, Stagger, 124255, 1, 15890, 0, 1350981
heal, 11, 3, Beacon of Light, 53652, 1, 1185, , 1351104
heal, 11, 3, Beacon of Light, 53652, 1, 178, , 1351104
heal, 1, 3, Riptide, 61295, 1, 3298, , 1351287
removebuff, 3, 3, Elusive Brew, 128939, , , , 1351433
cast, 3, , Gift of the Ox, 178173, , , , 1351435
applydebuff, 57, 3, Aftershock, 157853, , , , 1351468
cast, 1, 3, Chain Heal, 1064, , , , 1351519
heal, 1, 3, Chain Heal, 1064, 1, 27785, , 1351519
removebuff, 4, 3, Blood Pact, 166928, , , , 1351695
removebuff, 50, 3, Inspiring Presence, 167188, , , , 1351700
heal, 11, 3, Beacon of Light, 53652, 1, 284, , 1351868
heal, 11, 3, Beacon of Light, 53652, 1, 86, , 1351868
damage, 3, 3, Stagger, 124255, 1, 15889, 0, 1351992
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1352989
applydebuff, 3, 3, Light Stagger, 124275, , , , 1352991
damage, 3, 3, Stagger, 124255, 1, 15889, 0, 1352993
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 9477, , 1353494
damage, 57, 3, Aftershock, 157853, 1, 7804, 9477, 1353494
heal, 1, 3, Riptide, 61295, 2, 6666, , 1353711
cast, 1, 3, Chain Heal, 1064, , , , 1353712
heal, 1, 3, Chain Heal, 1064, 1, 27955, , 1353738
heal, 1, 3, Chain Heal, 1064, 2, 16773, ms, 1353739
removebuff, , 3, Mark of Blackrock, 159679, , , , 1353945
damage, 3, 3, Stagger, 124255, 1, 10481, 0, 1353984
removebuff, 18, 3, Windflurry, 166916, , , , 1354138
heal, 11, 3, Beacon of Light, 53652, 1, 7041, , 1354159
cast, 3, 56, Melee, 1, , , , 1354616
damage, 3, 56, Melee, 1, 1, 5684, 0, 1354616
damage, 3, 56, Melee, 1, 1, 1795, ms, 1354616
applybuff, 3, 3, Death Note, 121125, , , , 1354617
cast, 3, , Gift of the Ox, 124506, , , , 1354619
heal, 3, 3, Leech, 143924, 1, 129, , 1354711
energize, 3, 3, Keg Smash, 127796, , 2, , 1354944
cast, 3, , Keg Smash, 121253, , , , 1354946
damage, 3, 3, Stagger, 124255, 1, 10481, 0, 1354965
damage, 3, 56, Keg Smash, 121253, 2, 40236, 0, 1355252
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 9493, , 1355479
damage, 57, 3, Aftershock, 157853, 1, 7817, 9493, 1355480
removedebuff, 57, 3, Aftershock, 157853, , , , 1355480
heal, 3, 3, Leech, 143924, 1, 690, , 1355926
cast, 1, 3, Chain Heal, 1064, , , , 1355958
heal, 1, 3, Chain Heal, 1064, 1, 27104, , 1355979
damage, 3, 3, Stagger, 124255, 1, 9335, 0, 1355986
damage, 56, 3, Skullcracker, 153470, 7, 0, 0, 1356034
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1356082
cast, 3, 56, Tiger Palm, 100787, , , , 1356083
damage, 3, 56, Tiger Palm, 100787, 2, 13049, 0, 1356083
heal, 1, 3, Riptide, 61295, 1, 3129, , 1356160
heal, 1, 3, Riptide, 61295, 1, 935, ms, 1356160
cast, 3, 56, Melee, 1, , , , 1356561
damage, 3, 56, Melee, 1, 1, 5914, 0, 1356561
cast, 56, 3, Melee, 1, , , , 1356884
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 71851, , 1356884
damage, 56, 3, Melee, 1, 1, 59160, 71851, 1356884
removedebuff, 3, 3, Light Stagger, 124275, , , , 1356980
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1356982
damage, 3, 3, Stagger, 124255, 1, 15586, 0, 1356986
cast, 3, 56, Blackout Kick, 100784, , , , 1357101
damage, 3, 56, Blackout Kick, 100784, 1, 11182, 0, 1357114
heal, 3, 3, Leech, 143924, 1, 517, , 1357136
damage, 3, 3, Stagger, 124255, 1, 15586, 0, 1357997
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1358088
cast, 3, 56, Tiger Palm, 100787, , , , 1358088
damage, 3, 56, Tiger Palm, 100787, 1, 6453, 0, 1358090
applybuff, 3, 3, Strength of Steel, 162917, , , , 1358106
heal, 3, 3, Leech, 143924, 1, 110, , 1358337
cast, 56, 3, Melee, 1, , , , 1358387
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 95056, , 1358387
damage, 56, 3, Melee, 1, 1, 78267, 95056, 1358387
cast, 3, 56, Melee, 1, , , , 1358470
damage, 3, 56, Melee, 1, 2, 11598, 0, 1358470
applybuff, 3, 3, Elusive Brew, 128939, , , , 1358549
applybuffstack, 3, 3, Elusive Brew, 128939, , 2, , 1358552
applybuffstack, 3, 3, Elusive Brew, 128939, , 3, , 1358552
cast, 1, 3, Riptide, 61295, , , , 1358555
heal, 1, 3, Riptide, 61295, 1, 3660, , 1358555
refreshbuff, 1, 3, Riptide, 61295, , , , 1358555
heal, 1, 3, Riptide, 61295, 1, 3171, , 1358575
damage, 3, 3, Stagger, 124255, 1, 21975, 0, 1358994
heal, 11, 3, Beacon of Light, 53652, 1, 15614, , 1359048
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1359103
cast, 3, 56, Tiger Palm, 100787, , , , 1359104
damage, 3, 56, Tiger Palm, 100787, 1, 6507, 0, 1359104
heal, 3, 3, Leech, 143924, 1, 310, , 1359555
cast, 56, 3, Melee, 1, , , , 1359881
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 72842, , 1359881
damage, 56, 3, Melee, 1, 1, 59977, 72842, 1359886
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1359973
cast, 3, , Purifying Brew, 119582, , , , 1359977
applybuff, 3, 3, Archmage's Incandescence, 177161, , , , 1359982
heal, 11, 3, Beacon of Light, 53652, 1, 29572, , 1360191
cast, 3, 56, Melee, 1, , , , 1360386
damage, 3, 56, Melee, 1, 1, 6171, 0, 1360386
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1360443
cast, 3, 56, Tiger Palm, 100787, , , , 1360443
damage, 3, 56, Tiger Palm, 100787, 2, 13874, 0, 1360445
heal, 11, 3, Beacon of Light, 53652, 1, 592, , 1360582
heal, 3, 3, Leech, 143924, 1, 343, , 1360782
heal, 1, 3, Riptide, 61295, 1, 3286, , 1361004
cast, 56, 3, Melee, 1, , , , 1361390
applydebuff, 3, 3, Light Stagger, 124275, , , , 1361391
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 98961, , 1361394
damage, 56, 3, Melee, 1, 1, 81482, 98961, 1361397
applybuff, 3, 3, Zen Sphere, 124081, , , , 1361446
cast, 3, 3, Zen Sphere, 124081, , , , 1361448
heal, 11, 3, Beacon of Light, 53652, 1, 6653, , 1361482
heal, 11, 3, Beacon of Light, 53652, 1, 1996, , 1361482
heal, 11, 3, Beacon of Light, 53652, 1, 6654, , 1361482
heal, 11, 3, Beacon of Light, 53652, 1, 6654, , 1361482
heal, 11, 3, Beacon of Light, 53652, 1, 3992, , 1361502
heal, 11, 3, Beacon of Light, 53652, 1, 13308, , 1361502
heal, 11, 3, Beacon of Light, 53652, 1, 1996, , 1361502
heal, 11, 3, Beacon of Light, 53652, 1, 13308, , 1361506
heal, 11, 3, Beacon of Light, 53652, 1, 3993, , 1361508
heal, 11, 3, Beacon of Light, 53652, 1, 888, , 1362122
applybuff, 3, 3, Tiger Strikes, 120273, , , , 1362313
cast, 3, 56, Melee, 1, , , , 1362316
damage, 3, 56, Melee, 1, 2, 12533, 0, 1362341
applybuffstack, 3, 3, Elusive Brew, 128939, , 4, , 1362341
applybuffstack, 3, 3, Elusive Brew, 128939, , 5, , 1362343
heal, 3, 3, Leech, 143924, 1, 215, , 1362380
removebuff, 3, 3, Zen Sphere, 124081, , , , 1362398
heal, 3, 3, Zen Sphere: Detonate, 124101, 2, 54699, , 1362400
damage, 3, 3, Stagger, 124255, 1, 9896, 0, 1362401
damage, 3, 56, Zen Sphere: Detonate, 125033, 2, 19196, 0, 1362401
heal, 3, 7, Zen Sphere: Detonate, 124101, 1, 9604, , 1362401
heal, 3, 3, Expel Harm, 115072, 1, 54608, , 1362452
heal, 3, 3, Expel Harm, 115072, 2, 32764, ms, 1362452
energize, 3, 3, Expel Harm, 115072, , 1, , 1362452
cast, 3, , Expel Harm, 115072, , , , 1362455
energize, 3, 3, Chi Sphere, 121283, , 1, , 1362456
removebuff, 3, 3, Power Strikes, 129914, , , , 1362456
damage, 3, 56, Expel Harm, 115129, 1, 18021, 0, 1362459
damage, 3, 56, Expel Harm, 115129, 1, 10812, 0, 1362459
cast, 11, 3, Holy Shock, 20473, , , , 1362559
heal, 11, 3, Holy Shock, 25914, 2, 44773, , 1362561
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1362583
cast, 56, 3, Melee, 1, , , , 1362898
damage, 56, 3, Melee, 1, 8, 0, 0, 1362898
cast, 1, 3, Riptide, 61295, , , , 1363219
heal, 1, 3, Riptide, 61295, 1, 3135, , 1363219
heal, 1, 3, Riptide, 61295, 1, 941, ms, 1363219
refreshbuff, 1, 3, Riptide, 61295, , , , 1363219
absorbed, 11, 3, Illuminated Healing, 86273, , 9896, , 1363388
damage, 3, 3, Stagger, 124255, 3, 0, 9896, 1363388
heal, 1, 3, Riptide, 61295, 1, 2713, , 1363437
heal, 11, 3, Beacon of Light, 53652, 1, 1777, , 1363523
heal, 11, 3, Beacon of Light, 53652, 1, 533, , 1363523
heal, 3, 3, Leech, 143924, 1, 3422, , 1363635
cast, 3, 56, Melee, 1, , , , 1363635
damage, 3, 56, Melee, 1, 2, 12628, 0, 1363635
damage, 3, 56, Melee, 1, 1, 1862, ms, 1363635
applybuffstack, 3, 3, Elusive Brew, 128939, , 6, , 1363651
applybuffstack, 3, 3, Elusive Brew, 128939, , 7, , 1363653
applybuffstack, 3, 3, Elusive Brew, 128939, , 8, , 1363653
cast, 3, , Gift of the Ox, 124503, , , , 1363655
applybuff, 3, 3, Guard, 115295, , , , 1363862
cast, 3, , Guard, 115295, , , , 1363866
applybuff, 3, 3, Power Strikes, 129914, , , , 1363894
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1364142
cast, 3, 56, Tiger Palm, 100787, , , , 1364142
damage, 3, 56, Tiger Palm, 100787, 2, 13372, 0, 1364144
absorbed, 11, 3, Illuminated Healing, 86273, , 489, , 1364396
absorbed, 3, 3, Guard, 115295, , 9408, , 1364396
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1364396
damage, 3, 3, Stagger, 124255, 3, 0, 9897, 1364399
cast, 56, 3, Melee, 1, , , , 1364416
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 70135, , 1364416
absorbed, 3, 3, Guard, 115295, , 57747, , 1364416
damage, 56, 3, Melee, 1, 1, 0, 127882, 1364416
cast, 11, 3, Flash of Light, 19750, , , , 1364622
heal, 11, 3, Flash of Light, 19750, 1, 45544, , 1364622
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1364640
heal, 3, 3, Leech, 143924, 1, 0, , 1364806
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1364906
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1365192
cast, 3, 56, Tiger Palm, 100787, , , , 1365192
damage, 3, 56, Tiger Palm, 100787, 1, 6604, 0, 1365194
removedebuff, 3, 3, Light Stagger, 124275, , , , 1365404
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1365406
absorbed, 11, 3, Illuminated Healing, 86273, , 11317, , 1365409
absorbed, 3, 3, Guard, 115295, , 2624, , 1365409
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1365409
damage, 3, 3, Stagger, 124255, 3, 0, 13941, 1365411
damage, 3, 56, Tiger Palm, 100787, 2, 3963, ms, 1365509
cast, 3, 56, Melee, 1, , , , 1365562
damage, 3, 56, Melee, 1, 2, 12371, 0, 1365562
damage, 3, 56, Melee, 1, 1, 1864, ms, 1365563
applybuffstack, 3, 3, Elusive Brew, 128939, , 9, , 1365589
applybuffstack, 3, 3, Elusive Brew, 128939, , 10, , 1365590
applybuffstack, 3, 3, Elusive Brew, 128939, , 11, , 1365590
cast, 3, , Gift of the Ox, 124506, , , , 1365592
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1365777
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1365777
heal, 1, 3, Riptide, 61295, 1, 0, , 1365879
cast, 56, 3, Melee, 1, , , , 1365912
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 72863, , 1365912
absorbed, 3, 3, Guard, 115295, , 59994, , 1365912
damage, 56, 3, Melee, 1, 1, 0, 132857, 1365912
heal, 3, 3, Leech, 143924, 1, 0, , 1366042
energize, 3, 3, Keg Smash, 127796, , 2, , 1366156
cast, 3, , Keg Smash, 121253, , , , 1366186
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1366318
absorbed, 3, 3, Guard, 115295, , 19833, , 1366428
damage, 3, 3, Stagger, 124255, 3, 0, 19833, 1366428
damage, 3, 56, Keg Smash, 121253, 1, 22156, 0, 1366513
damage, 3, 57, Keg Smash, 121253, 1, 21443, 0, 1366513
damage, 3, 57, Keg Smash, 121253, 1, 6433, ms, 1366851
damage, 3, 56, Keg Smash, 121253, 1, 6647, ms, 1366851
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1366866
cast, 3, , Purifying Brew, 119582, , , , 1366870
heal, 3, 3, Leech, 143924, 1, 0, , 1367237
cast, 56, 3, Melee, 1, , , , 1367398
applydebuff, 3, 3, Light Stagger, 124275, , , , 1367423
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 86753, , 1367425
absorbed, 3, 3, Guard, 115295, , 71430, , 1367425
damage, 56, 3, Melee, 1, 1, 0, 158183, 1367425
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1367708
cast, 3, 56, Melee, 1, , , , 1367999
damage, 3, 56, Melee, 1, 2, 12622, 0, 1368019
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1368023
applybuffstack, 3, 3, Elusive Brew, 128939, , 12, , 1368023
applybuffstack, 3, 3, Elusive Brew, 128939, , 13, , 1368024
applybuffstack, 3, 3, Elusive Brew, 128939, , 14, , 1368025
heal, 1, 3, Riptide, 61295, 1, 0, , 1368298
heal, 1, 3, Restorative Mists, 114083, 1, 0, , 1368388
absorbed, 3, 3, Guard, 115295, , 8676, , 1368413
damage, 3, 3, Stagger, 124255, 3, 0, 8676, 1368413
heal, 3, 3, Leech, 143924, 1, 0, , 1368468
cast, 56, 3, Melee, 1, , , , 1368903
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 101694, , 1368903
absorbed, 3, 3, Guard, 115295, , 83731, , 1368903
damage, 56, 3, Melee, 1, 1, 0, 185425, 1368903
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1369098
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1369275
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1369275
removedebuff, 3, 3, Light Stagger, 124275, , , , 1369432
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1369434
absorbed, 3, 3, Guard, 115295, , 17978, , 1369437
damage, 3, 3, Stagger, 124255, 3, 0, 17978, 1369437
removebuff, 3, 3, Elusive Brew, 128939, , , , 1369524
applybuff, 3, 3, Elusive Brew, 115308, , , , 1369526
cast, 3, , Elusive Brew, 115308, , , , 1369528
cast, 3, 56, Blackout Kick, 100784, , , , 1369827
damage, 3, 56, Blackout Kick, 100784, 2, 24256, 0, 1369828
cast, 3, 56, Melee, 1, , , , 1369928
damage, 3, 56, Melee, 1, 2, 12388, 0, 1369928
applybuff, 3, 3, Elusive Brew, 128939, , , , 1369929
applybuffstack, 3, 3, Elusive Brew, 128939, , 2, , 1369932
applybuffstack, 3, 3, Elusive Brew, 128939, , 3, , 1369933
removebuff, 3, 3, Archmage's Incandescence, 177161, , , , 1369950
heal, 3, 3, Leech, 143924, 1, 0, , 1370107
heal, 1, 3, Chain Heal, 1064, 1, 0, , 1370135
damage, 3, 56, Blackout Kick, 100784, 1, 3638, ms, 1370190
removebuff, 3, 3, Tiger Strikes, 120273, , , , 1370315
heal, 1, 3, Restorative Mists, 114083, 1, 0, , 1370412
absorbed, 3, 3, Guard, 115295, , 17978, , 1370413
damage, 3, 3, Stagger, 124255, 3, 0, 17978, 1370413
cast, 56, 3, Melee, 1, , , , 1370414
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 86917, , 1370414
absorbed, 3, 3, Guard, 115295, , 49547, , 1370414
removebuff, 3, 3, Guard, 115295, , , , 1370414
damage, 56, 3, Melee, 1, 1, 22018, 136464, 1370416
heal, 11, 3, Beacon of Light, 53652, 1, 888, , 1370509
heal, 1, 3, Riptide, 61295, 1, 2598, , 1370698
energize, 3, 3, Jab, 108557, , 1, , 1371095
cast, 3, 56, Jab, 108557, , , , 1371097
energize, 3, 3, Chi Sphere, 121283, , 1, , 1371107
removebuff, 3, 3, Power Strikes, 129914, , , , 1371107
damage, 3, 56, Jab, 108557, 2, 4784, 0, 1371110
heal, 3, 3, Leech, 143924, 1, 145, , 1371274
heal, 11, 3, Beacon of Light, 53652, 1, 18387, , 1371351
heal, 1, 3, Restorative Mists, 114083, 1, 0, , 1371367
damage, 3, 3, Stagger, 124255, 1, 23073, 0, 1371400
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1371640
cast, 3, , Purifying Brew, 119582, , , , 1371644
cast, 3, 56, Melee, 1, , , , 1371859
damage, 3, 56, Melee, 1, 1, 5649, 0, 1371859
heal, 11, 3, Beacon of Light, 53652, 1, 889, , 1371884
cast, 56, 3, Melee, 1, , , , 1371910
damage, 56, 3, Melee, 1, 7, 0, 0, 1371910
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1372117
cast, 3, 56, Tiger Palm, 100787, , , , 1372117
damage, 3, 56, Tiger Palm, 100787, 2, 12729, 0, 1372119
heal, 3, 3, Leech, 143924, 1, 316, , 1372504
heal, 11, 3, Beacon of Light, 53652, 1, 21868, , 1372525
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1372739
heal, 1, 3, Riptide, 61295, 1, 0, , 1373116
heal, 1, 3, Riptide, 61295, 2, 0, ms, 1373116
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1373170
cast, 3, 56, Tiger Palm, 100787, , , , 1373170
damage, 3, 56, Tiger Palm, 100787, 1, 6425, 0, 1373171
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1373304
heal, 1, 3, Restorative Mists, 114083, 1, 0, , 1373357
heal, 3, 3, Leech, 143924, 1, 0, , 1373711
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1374155
applybuff, 3, 3, Zen Sphere, 124081, , , , 1374184
cast, 3, 3, Zen Sphere, 124081, , , , 1374186
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1374309
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1374734
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1375529
heal, 1, 3, Riptide, 61295, 1, 0, , 1375547
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1376101
heal, 3, 3, Zen Sphere, 124081, 1, 0, , 1376206
heal, 1, 3, Restorative Mists, 114083, 1, 0, , 1376351
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1376381
heal, 3, 3, Leech, 143924, 1, 0, , 1376559
removebuff, 3, 3, Death Note, 121125, , , , 1376883
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1376920
heal, 1, 3, Restorative Mists, 114083, 1, 0, , 1377372
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1377507
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1377867
heal, 1, 3, Riptide, 61295, 1, 0, , 1377993
heal, 1, 3, Riptide, 61295, 1, 0, ms, 1377993
applydebuff, 3, 3, Light Stagger, 124275, , , , 1377994
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 26465, , 1377996
damage, 56, 3, Skullcracker, 153470, 1, 21791, 26465, 1377996
removebuff, 3, 3, Strength of Steel, 162917, , , , 1378121
heal, 3, 3, Zen Sphere, 124081, 2, 2176, , 1378198
damage, 3, 57, Zen Sphere, 124098, 1, 676, 0, 1378198
heal, 11, 3, Beacon of Light, 53652, 1, 19615, , 1378322
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1378324
heal, 3, 3, Leech, 143924, 1, 0, , 1378573
cast, 3, 56, Melee, 1, , , , 1378819
damage, 3, 56, Melee, 1, 1, 5684, 0, 1378819
applybuff, 3, 3, Death Note, 121125, , , , 1378845
applybuff, 3, 3, Power Strikes, 129914, , , , 1378917
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1378919
energize, 3, 3, Keg Smash, 127796, , 2, , 1379032
cast, 3, , Keg Smash, 121253, , , , 1379034
damage, 3, 3, Stagger, 124255, 1, 2646, 0, 1379035
cast, 56, 3, Melee, 1, , , , 1379282
damage, 56, 3, Melee, 1, 7, 0, 0, 1379282
damage, 3, 57, Keg Smash, 121253, 1, 19781, 0, 1379354
damage, 3, 56, Keg Smash, 121253, 1, 19878, 0, 1379354
damage, 3, 56, Keg Smash, 121253, 1, 5963, ms, 1379667
heal, 11, 3, Beacon of Light, 53652, 1, 1776, , 1379768
heal, 11, 3, Beacon of Light, 53652, 1, 267, , 1379768
heal, 11, 3, Beacon of Light, 53652, 1, 266, , 1379768
heal, 3, 3, Leech, 143924, 1, 337, , 1379827
damage, 3, 3, Stagger, 124255, 1, 2647, 0, 1380020
cast, 3, 56, Blackout Kick, 100784, , , , 1380073
damage, 3, 56, Blackout Kick, 100784, 1, 11192, 0, 1380080
heal, 3, 3, Zen Sphere, 124081, 2, 2647, , 1380175
damage, 3, 56, Zen Sphere, 124098, 1, 676, 0, 1380208
applydebuff, 57, 3, Aftershock, 157853, , , , 1380226
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1380321
damage, 3, 56, Blackout Kick, 100784, 1, 3357, ms, 1380400
heal, 1, 3, Riptide, 61295, 1, 0, , 1380415
cast, 56, 3, Melee, 1, , , , 1380761
damage, 56, 3, Melee, 1, 7, 0, 0, 1380761
cast, 3, 56, Melee, 1, , , , 1380786
damage, 3, 56, Melee, 1, 1, 5963, 0, 1380786
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1380973
heal, 3, 3, Leech, 143924, 1, 0, , 1381038
damage, 3, 3, Stagger, 124255, 1, 2647, 0, 1381039
heal, 3, 3, Expel Harm, 115072, 1, 2647, , 1381070
heal, 3, 3, Expel Harm, 115072, 2, 0, ms, 1381071
energize, 3, 3, Expel Harm, 115072, , 1, , 1381071
cast, 3, , Expel Harm, 115072, , , , 1381073
energize, 3, 3, Chi Sphere, 121283, , 1, , 1381074
removebuff, 3, 3, Power Strikes, 129914, , , , 1381074
damage, 3, 56, Expel Harm, 115129, 1, 874, 0, 1381106
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1381157
heal, 1, 3, Restorative Mists, 114083, 1, 0, , 1381367
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1381694
damage, 3, 3, Stagger, 124255, 1, 2647, 0, 1381973
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1382074
cast, 3, 56, Tiger Palm, 100787, , , , 1382075
damage, 3, 56, Tiger Palm, 100787, 4, 4504, 1931, 1382075
heal, 3, 3, Zen Sphere, 124081, 1, 1596, , 1382179
damage, 3, 56, Zen Sphere, 124098, 1, 676, 0, 1382179
heal, 3, 3, Leech, 143924, 1, 1051, , 1382213
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 9589, , 1382213
damage, 57, 3, Aftershock, 157853, 1, 7896, 9589, 1382213
cast, 56, 3, Melee, 1, , , , 1382254
damage, 56, 3, Melee, 1, 7, 0, 0, 1382254
heal, 11, 3, Beacon of Light, 53652, 1, 888, , 1382378
heal, 1, 3, Restorative Mists, 114083, 1, 341, , 1382378
heal, 11, 3, Beacon of Light, 53652, 1, 889, , 1382547
heal, 11, 3, Beacon of Light, 53652, 1, 266, , 1382547
heal, 1, 3, Riptide, 61295, 1, 2542, , 1382848
damage, 3, 3, Stagger, 124255, 1, 2547, 0, 1382989
applybuff, 3, 3, Tiger Strikes, 120273, , , , 1382989
cast, 3, 56, Melee, 1, , , , 1382991
damage, 3, 56, Melee, 1, 2, 11304, 0, 1383072
damage, 3, 56, Melee, 1, 1, 1753, ms, 1383072
applybuffstack, 3, 3, Elusive Brew, 128939, , 4, , 1383072
applybuffstack, 3, 3, Elusive Brew, 128939, , 5, , 1383073
applybuffstack, 3, 3, Elusive Brew, 128939, , 6, , 1383074
cast, 3, , Gift of the Ox, 124503, , , , 1383075
cast, 3, 56, Blackout Kick, 100784, , , , 1383096
damage, 3, 56, Blackout Kick, 100784, 1, 10973, 0, 1383103
heal, 11, 3, Beacon of Light, 53652, 1, 1777, , 1383103
heal, 3, 3, Leech, 143924, 1, 423, , 1383443
heal, 1, 3, Healing Stream Totem, 52042, 1, 3317, , 1383542
removebuff, 3, 3, Elusive Brew, 115308, , , , 1383542
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1383756
cast, 56, 3, Melee, 1, , , , 1383756
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 93106, , 1383756
